iter	MAE
5046	0.01877773673
5047	0.01877570905
5048	0.01876366084
5049	0.01876187463
5050	0.01876180691
5051	0.01874928272
5052	0.01874906089
5053	0.01874840693
5054	0.01874807787
5055	0.01874803245
5056	0.01874799442
5057	0.01874696979
5058	0.01874632609
5059	0.01874564862
5060	0.01873872179
5061	0.01873518997
5062	0.01873512724
5063	0.01873503573
5064	0.01873422618
5065	0.01873398835
5066	0.01873391033
5067	0.01872992624
5068	0.01872979255
5069	0.01872899951
5070	0.018728916
5071	0.01872520269
5072	0.01872422616
5073	0.01872391881
5074	0.01872375061
5075	0.01872372352
5076	0.01872361002
5077	0.01872351401
5078	0.0187074076
5079	0.01870193474
5080	0.01870165398
5081	0.01870144063
5082	0.01870111622
5083	0.01870089427
5084	0.01870077071
5085	0.0186967788
5086	0.01869661417
5087	0.01869516155
5088	0.01869496601
5089	0.01869473641
5090	0.0186939448
5091	0.01869360129
5092	0.01868983839
5093	0.01868935044
5094	0.01868922908
5095	0.01868903906
5096	0.01868048276
5097	0.01868001378
5098	0.01866613827
5099	0.01866604584
5100	0.01866591152
5101	0.01866513235
5102	0.01866495595
5103	0.01866470136
5104	0.01866431978
5105	0.0186640516
5106	0.01866403003
5107	0.01865947479
5108	0.01865579393
5109	0.01865055397
5110	0.0186482597
5111	0.01864819563
5112	0.01864541186
5113	0.01864535711
5114	0.01863411676
5115	0.01863385539
5116	0.01863248123
5117	0.01863113806
5118	0.01863092635
5119	0.01860389217
5120	0.01860290201
5121	0.01860201625
5122	0.01860185863
5123	0.01860097623
5124	0.01860070358
5125	0.01859922565
5126	0.01859692024
5127	0.01859136292
5128	0.01856602902
5129	0.0185656342
5130	0.01856357885
5131	0.01856038027
5132	0.0185594228
5133	0.01855926345
5134	0.01855903574
5135	0.01855900722
5136	0.01855879441
5137	0.01855834668
5138	0.01855154821
5139	0.01855132616
5140	0.01855101108
5141	0.0185509262
5142	0.01855072026
5143	0.01854975269
5144	0.0185462665
5145	0.01854538691
5146	0.0185452377
5147	0.01854481511
5148	0.01854349578
5149	0.01854292125
5150	0.01853812025
5151	0.01853687968
5152	0.01853468867
5153	0.01853412951
5154	0.01853376522
5155	0.01849771965
5156	0.01849653186
5157	0.01849617105
5158	0.01849537973
5159	0.01849251312
5160	0.018492331
5161	0.018492273
5162	0.01848036703
5163	0.01847886507
5164	0.01847875808
5165	0.01847828706
5166	0.01847766752
5167	0.01847748047
5168	0.0184731737
5169	0.01847012797
5170	0.01846891023
5171	0.01846857286
5172	0.01846033881
5173	0.01845733179
5174	0.01845513902
5175	0.01845214886
5176	0.01845101108
5177	0.01845026278
5178	0.01844969751
5179	0.01844912428
5180	0.01844730092
5181	0.01844717966
5182	0.01844704134
5183	0.01844668768
5184	0.01844354552
5185	0.01844175391
5186	0.01844123036
5187	0.0184399028
5188	0.01843673438
5189	0.01843603858
5190	0.01843419834
5191	0.01843313405
5192	0.01843254748
5193	0.01843160189
5194	0.01843141516
5195	0.01842853416
5196	0.01842751999
5197	0.01842322862
5198	0.01842031932
5199	0.01842002491
5200	0.01841940371
5201	0.01841894139
5202	0.01841885194
5203	0.01841635818
5204	0.01841539709
5205	0.01841272301
5206	0.01840949404
5207	0.01840763657
5208	0.01840754165
5209	0.01840738305
5210	0.01840677697
5211	0.01840634624
5212	0.01840612167
5213	0.01840412544
5214	0.01840389709
5215	0.01840364386
5216	0.01840319724
5217	0.01840279167
5218	0.01840202521
5219	0.01840161573
5220	0.01839992811
5221	0.01839972445
5222	0.0183995471
5223	0.01839949489
5224	0.01839938022
5225	0.01839931821
5226	0.01839920663
5227	0.01839809473
5228	0.01838987215
5229	0.01838969438
5230	0.01838949923
5231	0.01838902172
5232	0.01838866588
5233	0.01838849588
5234	0.01838817847
5235	0.01838811933
5236	0.0183878543
5237	0.01838754599
5238	0.01838739674
5239	0.01838733807
5240	0.01838378133
5241	0.01837963232
5242	0.01837793565
5243	0.01837768848
5244	0.01837672291
5245	0.01837640363
5246	0.01837444383
5247	0.01837406388
5248	0.01837389211
5249	0.01837314529
5250	0.01837274217
5251	0.01836350956
5252	0.01836339398
5253	0.01836149532
5254	0.01836142112
5255	0.01834010359
5256	0.01833152597
5257	0.01832851999
5258	0.01832850572
5259	0.01832842968
5260	0.01832797453
5261	0.0183278677
5262	0.01832765842
5263	0.01832631735
5264	0.01832355963
5265	0.01832294187
5266	0.01832045094
5267	0.01831742104
5268	0.01831422803
5269	0.01828047028
5270	0.01827913292
5271	0.01827874614
5272	0.01827534042
5273	0.01827520509
5274	0.01827513191
5275	0.01827489135
5276	0.01827048562
5277	0.01827022575
5278	0.01826753571
5279	0.0182671192
5280	0.01826510683
5281	0.01826397634
5282	0.0182625181
5283	0.01826244693
5284	0.0182622119
5285	0.01826010145
5286	0.01825846376
5287	0.01825837924
5288	0.01825820102
5289	0.01825816224
5290	0.01825815259
5291	0.01825792131
5292	0.01825778074
5293	0.01825759401
5294	0.01825717639
5295	0.01825613425
5296	0.01825602121
5297	0.0182526919
5298	0.01825047067
5299	0.01824629636
5300	0.01824492606
5301	0.01824370844
5302	0.01823477119
5303	0.01823419803
5304	0.01823279914
5305	0.01823219149
5306	0.01822739972
5307	0.01822717294
5308	0.01820887493
5309	0.0182079766
5310	0.01820578754
5311	0.01820492448
5312	0.01820483066
5313	0.01818913306
5314	0.0181890382
5315	0.01818885555
5316	0.01817285147
5317	0.01816627103
5318	0.01816580618
5319	0.01816040491
5320	0.01816031744
5321	0.01815910096
5322	0.01815883398
5323	0.01815873603
5324	0.01815551532
5325	0.01815288749
5326	0.01815220051
5327	0.0181520576
5328	0.01815201593
5329	0.01815193134
5330	0.01815184612
5331	0.01815121409
5332	0.01815115024
5333	0.01814783251
5334	0.01814776994
5335	0.01814761981
5336	0.0181475161
5337	0.01814673398
5338	0.01814651357
5339	0.01814618855
5340	0.01814253775
5341	0.01814249126
5342	0.01814243143
5343	0.01814226678
5344	0.01814222324
5345	0.01814159825
5346	0.01814143623
5347	0.01814126448
5348	0.01814121562
5349	0.01813099932
5350	0.01812932491
5351	0.01812920941
5352	0.01812856514
5353	0.01812172598
5354	0.01812154397
5355	0.01811971463
5356	0.01810303286
5357	0.01809400516
5358	0.01809104011
5359	0.01808815855
5360	0.01808798628
5361	0.01808707633
5362	0.01808704163
5363	0.01808621999
5364	0.0180839011
5365	0.01808250122
5366	0.01808241516
5367	0.0180816635
5368	0.01807640037
5369	0.01806976286
5370	0.0180696689
5371	0.01806959509
5372	0.01806935696
5373	0.01806918944
5374	0.01806903782
5375	0.01806858008
5376	0.01806806915
5377	0.01806805494
5378	0.018067778
5379	0.01806749214
5380	0.01806688176
5381	0.01806670298
5382	0.01805284513
5383	0.01805261272
5384	0.01805130534
5385	0.01805128307
5386	0.01805113319
5387	0.01804961078
5388	0.01804952432
5389	0.01804940116
5390	0.01804909048
5391	0.01803621411
5392	0.01803594368
5393	0.01803537658
5394	0.01803531217
5395	0.01803507928
5396	0.01803105856
5397	0.01803056431
5398	0.01802153152
5399	0.01802033398
5400	0.01802026587
5401	0.01800370685
5402	0.01800308289
5403	0.01800250756
5404	0.01800231153
5405	0.01799436594
5406	0.01799416993
5407	0.01799397398
5408	0.01799218732
5409	0.01798827812
5410	0.01798679292
5411	0.0179858039
5412	0.0179831221
5413	0.01798198379
5414	0.01798196163
5415	0.01797927658
5416	0.0179792521
5417	0.01797878858
5418	0.01797836895
5419	0.01797821778
5420	0.0179687597
5421	0.01796493113
5422	0.01796485699
5423	0.0179647781
5424	0.01796357352
5425	0.01796335055
5426	0.01796331976
5427	0.0179495694
5428	0.0179462102
5429	0.01794449124
5430	0.01794390583
5431	0.01794377901
5432	0.01794364342
5433	0.01794362432
5434	0.01794351666
5435	0.01794343253
5436	0.01794245342
5437	0.01794243861
5438	0.01794178526
5439	0.01793652807
5440	0.01793640496
5441	0.01793585854
5442	0.01793580876
5443	0.01793323114
5444	0.01793217537
5445	0.01793063527
5446	0.01793045968
5447	0.01793029474
5448	0.01793023501
5449	0.01792991345
5450	0.01792962982
5451	0.01792930234
5452	0.01792913631
5453	0.01792870389
5454	0.01791764373
5455	0.01791748337
5456	0.01791454744
5457	0.01791375197
5458	0.01789943666
5459	0.01789814621
5460	0.01788451047
5461	0.01787387191
5462	0.01787330205
5463	0.01787317884
5464	0.01787304142
5465	0.01786592519
5466	0.01786541672
5467	0.01786512063
5468	0.01786500089
5469	0.01786461248
5470	0.01786093495
5471	0.01786056914
5472	0.01786022377
5473	0.01785946364
5474	0.01785908585
5475	0.01785868958
5476	0.01785861453
5477	0.01785738689
5478	0.01785722592
5479	0.01785596732
5480	0.01785551809
5481	0.01785447152
5482	0.0178543678
5483	0.01784215447
5484	0.01784196296
5485	0.01784190162
5486	0.01784172131
5487	0.01784123127
5488	0.01784113961
5489	0.01784039123
5490	0.01783116386
5491	0.01783114416
5492	0.01783091815
5493	0.0178308353
5494	0.01782804961
5495	0.01781057974
5496	0.01781037236
5497	0.01780851461
5498	0.01780829053
5499	0.01780824456
5500	0.01780815241
5501	0.01780791072
5502	0.01780722048
5503	0.01780689704
5504	0.01780522535
5505	0.01780427111
5506	0.01779624983
5507	0.01779623432
5508	0.01779418814
5509	0.01779402293
5510	0.01779092497
5511	0.01779067963
5512	0.01779063123
5513	0.01778751851
5514	0.01778683682
5515	0.01778528371
5516	0.01778490767
5517	0.01778475564
5518	0.01778267331
5519	0.01778231153
5520	0.01778218568
5521	0.01778216155
5522	0.01778171838
5523	0.01778167831
5524	0.01778080915
5525	0.01778055673
5526	0.01778029796
5527	0.01777996317
5528	0.01777920931
5529	0.01777893084
5530	0.01777872937
5531	0.01777839383
5532	0.01777750347
5533	0.01777595167
5534	0.01777466752
5535	0.01777462458
5536	0.01777388251
5537	0.01777349983
5538	0.01777177476
5539	0.01777174671
5540	0.01777165268
5541	0.01777159309
5542	0.01777134255
5543	0.01777079196
5544	0.0177707493
5545	0.01777062618
5546	0.01777025366
5547	0.01777013179
5548	0.01777001723
5549	0.01776973679
5550	0.01776925985
5551	0.01776913443
5552	0.01776896211
5553	0.01776804376
5554	0.01776669434
5555	0.01776623736
5556	0.0177661657
5557	0.01776598121
5558	0.01776582071
5559	0.01776561571
5560	0.01776553578
5561	0.01776525464
5562	0.01776499178
5563	0.0177649082
5564	0.01776472142
5565	0.01776010912
5566	0.01776003495
5567	0.01775994807
5568	0.01775979153
5569	0.01775968352
5570	0.01775963675
5571	0.01775914891
5572	0.01775792594
5573	0.01775785389
5574	0.01775747839
5575	0.01775576945
5576	0.01775566474
5577	0.01775539636
5578	0.01775514679
5579	0.01775489454
5580	0.01775484789
5581	0.01775481286
5582	0.01775466552
5583	0.01775459528
5584	0.01775441354
5585	0.0177525907
5586	0.01775046107
5587	0.01775043829
5588	0.01775017833
5589	0.01775015052
5590	0.01774952588
5591	0.01774948438
5592	0.01774908947
5593	0.01774894886
5594	0.01774876762
5595	0.01774849219
5596	0.01774836042
5597	0.01774817108
5598	0.01774814915
5599	0.01774806268
5600	0.01774801032
5601	0.01774777942
5602	0.01774770641
5603	0.01774766259
5604	0.01774757815
5605	0.01774721685
5606	0.0177465274
5607	0.01774641925
5608	0.01773231763
5609	0.01773201052
5610	0.01773080187
5611	0.01772884853
5612	0.01772707472
5613	0.01772658153
5614	0.01772565668
5615	0.01772143554
5616	0.01772082309
5617	0.01771945034
5618	0.01771808429
5619	0.01771669036
5620	0.01771627739
5621	0.01771315923
5622	0.01771082152
5623	0.01770941413
5624	0.0177086129
5625	0.01770717431
5626	0.01770714088
5627	0.01770706834
5628	0.01770621966
5629	0.01770439208
5630	0.01770429195
5631	0.0176996899
5632	0.01769837573
5633	0.01769775027
5634	0.01769211133
5635	0.01769105255
5636	0.01769096085
5637	0.01768454201
5638	0.01768270115
5639	0.01767545419
5640	0.01767539466
5641	0.01767534874
5642	0.01767500986
5643	0.01767418269
5644	0.01767382239
5645	0.01767236532
5646	0.01767229408
5647	0.01767226446
5648	0.01766727184
5649	0.01765614174
5650	0.01763536622
5651	0.01763402621
5652	0.01763207913
5653	0.01762385249
5654	0.01761719867
5655	0.01759652878
5656	0.0175964525
5657	0.01759606737
5658	0.01759582698
5659	0.01759564358
5660	0.0175951703
5661	0.01759127094
5662	0.01759117087
5663	0.01759091033
5664	0.01759055148
5665	0.01759052748
5666	0.0175870583
5667	0.01758630613
5668	0.01758624747
5669	0.01758582015
5670	0.01758566003
5671	0.01757545723
5672	0.01757378197
5673	0.01757333651
5674	0.01757268364
5675	0.01757258069
5676	0.01757214309
5677	0.01757195351
5678	0.01757149178
5679	0.01757131736
5680	0.01757068284
5681	0.01756733688
5682	0.0175585442
5683	0.01755544053
5684	0.0175553174
5685	0.01755463759
5686	0.01755440895
5687	0.01755385534
5688	0.01755176392
5689	0.01755116417
5690	0.01754941429
5691	0.01754930354
5692	0.01754840972
5693	0.01754745631
5694	0.01754675764
5695	0.0175466437
5696	0.01753852496
5697	0.01753695083
5698	0.01753673491
5699	0.01753668533
5700	0.01753519452
5701	0.01753515949
5702	0.01753257364
5703	0.01753026057
5704	0.0175301802
5705	0.01753011758
5706	0.01752986908
5707	0.0175297909
5708	0.01752975191
5709	0.01752971521
5710	0.01752939206
5711	0.01752781986
5712	0.01752777139
5713	0.0175276119
5714	0.0175275335
5715	0.01752747437
5716	0.01752737646
5717	0.01752623799
5718	0.01752621063
5719	0.01752509738
5720	0.01752505716
5721	0.01752494369
5722	0.01752465549
5723	0.01752436001
5724	0.0175243413
5725	0.01752160088
5726	0.01752080267
5727	0.01752069675
5728	0.01752035208
5729	0.01752029101
5730	0.01752005297
5731	0.01751997379
5732	0.01751987453
5733	0.01751967612
5734	0.0175196416
5735	0.01751931096
5736	0.0175192206
5737	0.01751908115
5738	0.01751897075
5739	0.01751794696
5740	0.01751755447
5741	0.01751694272
5742	0.01751670342
5743	0.0175165017
5744	0.01751276884
5745	0.01751232236
5746	0.01751169866
5747	0.0175116493
5748	0.01751093417
5749	0.01751081997
5750	0.01751046072
5751	0.01751041395
5752	0.01750834983
5753	0.01750691447
5754	0.0175034263
5755	0.01750278049
5756	0.01750220102
5757	0.01750206441
5758	0.01750097119
5759	0.01750095966
5760	0.01750083668
5761	0.01750045953
5762	0.01750029081
5763	0.01750016384
5764	0.01750014274
5765	0.0174999492
5766	0.01749964895
5767	0.01749938894
5768	0.01749931911
5769	0.01749928033
5770	0.01749921965
5771	0.01749172144
5772	0.01749164854
5773	0.01749126035
5774	0.0174908327
5775	0.01748942408
5776	0.01748831154
5777	0.01748823821
5778	0.01748726815
5779	0.01748702018
5780	0.01748520818
5781	0.01748488603
5782	0.01748366603
5783	0.01747742113
5784	0.0174771626
5785	0.0174770389
5786	0.01747525685
5787	0.01747402649
5788	0.01746335733
5789	0.01746310006
5790	0.01745325923
5791	0.01745185329
5792	0.017451817
5793	0.01744920712
5794	0.01744881725
5795	0.01744629831
5796	0.01744435675
5797	0.01744432294
5798	0.01744418891
5799	0.01744415005
5800	0.01744402338
5801	0.01742946757
5802	0.01742819815
5803	0.01742793646
5804	0.01742722316
5805	0.01742707618
5806	0.01742690883
5807	0.01742680025
5808	0.01742677142
5809	0.0174265127
5810	0.01740767167
5811	0.01740710839
5812	0.01740465567
5813	0.01740394474
5814	0.01740165385
5815	0.01740149446
5816	0.01740082863
5817	0.01739922368
5818	0.01739895185
5819	0.01739864426
5820	0.01739830823
5821	0.01739644399
5822	0.01739634301
5823	0.01739631437
5824	0.01739627032
5825	0.01739524545
5826	0.01739515538
5827	0.01739505312
5828	0.01739425244
5829	0.01739369895
5830	0.0173936276
5831	0.01739275427
5832	0.01738960278
5833	0.0173895702
5834	0.0173878687
5835	0.01738293706
5836	0.01738251106
5837	0.01738249726
5838	0.01738190392
5839	0.01738151681
5840	0.01738034581
5841	0.01737981445
5842	0.01737948651
5843	0.01737940301
5844	0.01737938674
5845	0.01737917261
5846	0.01737885076
5847	0.01737879466
5848	0.01737845732
5849	0.01737836603
5850	0.01737812029
5851	0.01737761709
5852	0.01737501085
5853	0.01737456525
5854	0.01737435364
5855	0.01737415146
5856	0.01737307953
5857	0.01737188557
5858	0.01737105212
5859	0.01737090464
5860	0.01734272377
5861	0.01734268256
5862	0.01734154195
5863	0.01734151326
5864	0.0173413593
5865	0.01733606265
5866	0.0173353686
5867	0.01733208125
5868	0.01733184044
5869	0.0173303574
5870	0.01732968939
5871	0.01732956266
5872	0.01732725529
5873	0.0173269876
5874	0.01732580645
5875	0.01732534934
5876	0.01732482612
5877	0.01732473838
5878	0.01732469422
5879	0.0173245095
5880	0.01732450059
5881	0.01732441381
5882	0.01732406708
5883	0.01732359669
5884	0.01732200922
5885	0.01731286547
5886	0.01731275495
5887	0.01731185829
5888	0.01731167704
5889	0.01731138635
5890	0.01731100613
5891	0.01731099841
5892	0.01730987912
5893	0.01730942464
5894	0.01730934905
5895	0.01730230721
5896	0.01729994976
5897	0.01729939159
5898	0.01729736128
5899	0.01729694835
5900	0.01729619198
5901	0.01729615461
5902	0.01729606031
5903	0.01729602876
5904	0.0172947485
5905	0.01729398095
5906	0.01729392036
5907	0.0172931352
5908	0.01729073059
5909	0.01728237421
5910	0.01728206937
5911	0.01728063951
5912	0.01727885341
5913	0.01727878302
5914	0.01727632319
5915	0.01725370316
5916	0.0172485267
5917	0.01724835953
5918	0.01724829149
5919	0.01724712184
5920	0.01724705297
5921	0.01724582297
5922	0.017245784
5923	0.01724568548
5924	0.01724544478
5925	0.01724533269
5926	0.01724518593
5927	0.01724508162
5928	0.01724502972
5929	0.01724489634
5930	0.0172444336
5931	0.0172443477
5932	0.01724428195
5933	0.01724256453
5934	0.01723580534
5935	0.01723532538
5936	0.01723518314
5937	0.01723420865
5938	0.01721909946
5939	0.01721817459
5940	0.01721808283
5941	0.0172177383
5942	0.01721746807
5943	0.01721743609
5944	0.01721713151
5945	0.01721685443
5946	0.01721294289
5947	0.01720989732
5948	0.01720764523
5949	0.01720754322
5950	0.01720694044
5951	0.01720149979
5952	0.0172007049
5953	0.01719889539
5954	0.01719818283
5955	0.01719788058
5956	0.0171968654
5957	0.01719675039
5958	0.01719440066
5959	0.01719410871
5960	0.01719177566
5961	0.01719059348
5962	0.01719038084
5963	0.01718955207
5964	0.01718749758
5965	0.01718720853
5966	0.01718714099
5967	0.01718708595
5968	0.01718676968
5969	0.01718629562
5970	0.01718615175
5971	0.01718428115
5972	0.01718169362
5973	0.01718109944
5974	0.01717999575
5975	0.01717905425
5976	0.0171781104
5977	0.01717744784
5978	0.01717602542
5979	0.01717582413
5980	0.01717529399
5981	0.01716183738
5982	0.01716084983
5983	0.01715998127
5984	0.01715785998
5985	0.0171577561
5986	0.01715767121
5987	0.01715749615
5988	0.01715637964
5989	0.01715588129
5990	0.01715387637
5991	0.01715349785
5992	0.017152647
5993	0.01715235302
5994	0.01715209331
5995	0.01715192572
5996	0.01715018641
5997	0.0171498644
5998	0.01714600027
5999	0.01714591278
6000	0.01714398878
6001	0.01714387906
6002	0.01714120979
6003	0.01714091386
6004	0.01713357688
6005	0.01713209709
6006	0.01713167996
6007	0.01713133862
6008	0.01713120297
6009	0.01713059304
6010	0.01713029265
6011	0.01712930035
6012	0.01712496272
6013	0.01712237053
6014	0.01712202437
6015	0.01712170519
6016	0.01711866578
6017	0.01711837948
6018	0.01711639661
6019	0.01711422007
6020	0.01711327758
6021	0.01711105624
6022	0.01711077903
6023	0.01711030735
6024	0.01710977118
6025	0.01710931021
6026	0.01710925018
6027	0.01710923166
6028	0.01710683809
6029	0.01710663011
6030	0.01710657985
6031	0.01710642504
6032	0.01710639883
6033	0.01710595558
6034	0.01710574198
6035	0.01710533057
6036	0.01710501967
6037	0.01710402487
6038	0.01710279086
6039	0.0170860606
6040	0.01708564122
6041	0.01708552725
6042	0.01707527801
6043	0.01707507711
6044	0.01707488724
6045	0.01707467784
6046	0.01707462942
6047	0.01707405437
6048	0.01706962873
6049	0.01706540971
6050	0.01706266431
6051	0.01706259921
6052	0.01706236455
6053	0.01706212399
6054	0.01706072942
6055	0.01706054759
6056	0.01705849452
6057	0.01705844604
6058	0.01705767583
6059	0.0170556034
6060	0.01705413444
6061	0.01705349197
6062	0.0170533202
6063	0.01705199509
6064	0.01705130072
6065	0.01705120712
6066	0.01705105768
6067	0.01705034617
6068	0.01704999424
6069	0.01704966268
6070	0.01704939965
6071	0.01704926072
6072	0.01704505231
6073	0.0170253917
6074	0.01702444456
6075	0.01702283176
6076	0.01702259527
6077	0.01702181958
6078	0.01702174756
6079	0.01702164927
6080	0.01702101929
6081	0.01702042893
6082	0.01701975713
6083	0.01701972878
6084	0.01701632884
6085	0.01701609791
6086	0.01701574555
6087	0.01701536645
6088	0.01701369787
6089	0.01701308709
6090	0.01701301084
6091	0.01701284559
6092	0.01701122756
6093	0.01701094605
6094	0.01701077039
6095	0.01701046563
6096	0.0170103458
6097	0.01700859389
6098	0.01700411161
6099	0.01700338221
6100	0.01700333373
6101	0.01700241086
6102	0.01700218718
6103	0.01700190654
6104	0.01700153493
6105	0.01700092119
6106	0.0169918559
6107	0.0169917981
6108	0.01699173377
6109	0.01699164344
6110	0.0169911608
6111	0.01699107963
6112	0.01699106077
6113	0.01698292087
6114	0.01698273344
6115	0.01697651761
6116	0.01697596904
6117	0.01697595982
6118	0.016975386
6119	0.0169753009
6120	0.01697523622
6121	0.01696718596
6122	0.01696260049
6123	0.01696253371
6124	0.01696252409
6125	0.01696248994
6126	0.01696240192
6127	0.01696217309
6128	0.01696197536
6129	0.01696115056
6130	0.0169608674
6131	0.01696071768
6132	0.01696065485
6133	0.01696061822
6134	0.01696036485
6135	0.01696029136
6136	0.01695754053
6137	0.0169574693
6138	0.01695743477
6139	0.01695721777
6140	0.01695720346
6141	0.01695713358
6142	0.01695706408
6143	0.01695693551
6144	0.01695686135
6145	0.0169565047
6146	0.01695647699
6147	0.0169564195
6148	0.01695640764
6149	0.01695635331
6150	0.01695618774
6151	0.01695615232
6152	0.01695611991
6153	0.0169560697
6154	0.01695602322
6155	0.01695592666
6156	0.01695590553
6157	0.01695588713
6158	0.01694849094
6159	0.01694847229
6160	0.01694842594
6161	0.01694840063
6162	0.0169474795
6163	0.01694747436
6164	0.01694744185
6165	0.01694741206
6166	0.01694631188
6167	0.01694629857
6168	0.01694628646
6169	0.0169462854
6170	0.01694581273
6171	0.01694564201
6172	0.01694517986
6173	0.01694470239
6174	0.01694457445
6175	0.01694420115
6176	0.01693111756
6177	0.01693107741
6178	0.01693106133
6179	0.01692599994
6180	0.0169259031
6181	0.01692586684
6182	0.01692438729
6183	0.01692158656
6184	0.01690417626
6185	0.01690414085
6186	0.01690385513
6187	0.01690374192
6188	0.0169033442
6189	0.0169026654
6190	0.01689804288
6191	0.01689772515
6192	0.01689731246
6193	0.01689715452
6194	0.01689710655
6195	0.01689697998
6196	0.01689626589
6197	0.01689624816
6198	0.01689538928
6199	0.0168941167
6200	0.01688973434
6201	0.01688964512
6202	0.01688928765
6203	0.01688913845
6204	0.01688902083
6205	0.01688844025
6206	0.01688843071
6207	0.01688833763
6208	0.01688812038
6209	0.01688768091
6210	0.01688766657
6211	0.01688575161
6212	0.01688568617
6213	0.01688553755
6214	0.01688548144
6215	0.01687722864
6216	0.01687636028
6217	0.01687632733
6218	0.01687573924
6219	0.01687541268
6220	0.01687355453
6221	0.01687345622
6222	0.0168734505
6223	0.01687342146
6224	0.01687271402
6225	0.01687228448
6226	0.01687218039
6227	0.01687195684
6228	0.01687189491
6229	0.01686957181
6230	0.01686911837
6231	0.01686873907
6232	0.01686857908
6233	0.01686843021
6234	0.01686829904
6235	0.01686829461
6236	0.01686642012
6237	0.0168662801
6238	0.01686623882
6239	0.01686614248
6240	0.01686477141
6241	0.01686403419
6242	0.01686333044
6243	0.01683002341
6244	0.01682891016
6245	0.01682722333
6246	0.01682711349
6247	0.01682550792
6248	0.01682538654
6249	0.01682409702
6250	0.01682384144
6251	0.01682372938
6252	0.01682330844
6253	0.01682308394
6254	0.01682270345
6255	0.0168227016
6256	0.01682251789
6257	0.01682244487
6258	0.0168223842
6259	0.01682106062
6260	0.01682057709
6261	0.01682017939
6262	0.01681983367
6263	0.01681963564
6264	0.01681604265
6265	0.01681597324
6266	0.01681580262
6267	0.01681170046
6268	0.01680723779
6269	0.01680719381
6270	0.01680573001
6271	0.01680546473
6272	0.01680271899
6273	0.0168026561
6274	0.01680192616
6275	0.01680107387
6276	0.01680085112
6277	0.01680074061
6278	0.01680069592
6279	0.0168004441
6280	0.01679975451
6281	0.01679628065
6282	0.01679624914
6283	0.0167959723
6284	0.01679589599
6285	0.01679575175
6286	0.01679568233
6287	0.01679539031
6288	0.01679526829
6289	0.01679489959
6290	0.01679480236
6291	0.01679290111
6292	0.01679268721
6293	0.01679258029
6294	0.01678669712
6295	0.01678656593
6296	0.01678603565
6297	0.01678516099
6298	0.01678508475
6299	0.01678490476
6300	0.01678189984
6301	0.01677739192
6302	0.01677711326
6303	0.01677660491
6304	0.01677644217
6305	0.01677626249
6306	0.01677624353
6307	0.01677592632
6308	0.01677437204
6309	0.01677429282
6310	0.01677423524
6311	0.01677405672
6312	0.01677173318
6313	0.01677102107
6314	0.01677034104
6315	0.01677008714
6316	0.01676727918
6317	0.01676708656
6318	0.01676694221
6319	0.01676692467
6320	0.01676668208
6321	0.01676606348
6322	0.01676454932
6323	0.01676441983
6324	0.01676432613
6325	0.01676412478
6326	0.01676329649
6327	0.01676269656
6328	0.01676241429
6329	0.01676220763
6330	0.01676211167
6331	0.01675868913
6332	0.01675828402
6333	0.01675788477
6334	0.01675784609
6335	0.0167577715
6336	0.01675773437
6337	0.01675721719
6338	0.01675680249
6339	0.01675662714
6340	0.01675646461
6341	0.01675645278
6342	0.01675569348
6343	0.01675273383
6344	0.01675183364
6345	0.01675168611
6346	0.01675144989
6347	0.01675135547
6348	0.01675129685
6349	0.01674903792
6350	0.01674893187
6351	0.01674883265
6352	0.01674864907
6353	0.01674834027
6354	0.01674790144
6355	0.01674789266
6356	0.01674761592
6357	0.01674760834
6358	0.01674741696
6359	0.01674733628
6360	0.01674727376
6361	0.01674724861
6362	0.0167419984
6363	0.016741875
6364	0.01674184613
6365	0.01674173039
6366	0.01674070918
6367	0.01674065717
6368	0.0167403707
6369	0.01674016594
6370	0.01674013735
6371	0.01673988781
6372	0.01673964821
6373	0.01673958492
6374	0.0167395545
6375	0.01673805577
6376	0.01673707455
6377	0.01673681701
6378	0.0167362981
6379	0.01673558838
6380	0.01673532244
6381	0.01673466451
6382	0.01673323559
6383	0.01673320551
6384	0.01673314347
6385	0.01673260108
6386	0.01673229227
6387	0.01672101798
6388	0.01672098519
6389	0.01672095942
6390	0.01672094549
6391	0.01672082987
6392	0.01672080906
6393	0.01672080176
6394	0.0167205278
6395	0.01672050555
6396	0.01672047376
6397	0.01671180953
6398	0.01671179114
6399	0.01671175338
6400	0.01671166254
6401	0.016711452
6402	0.01671093951
6403	0.01671079484
6404	0.01671032308
6405	0.01671028272
6406	0.01671024286
6407	0.01671018687
6408	0.0167100572
6409	0.01671004241
6410	0.01670988583
6411	0.01670951709
6412	0.01670946534
6413	0.01670853867
6414	0.01670845772
6415	0.01670840811
6416	0.01670836095
6417	0.01670834358
6418	0.01670828994
6419	0.01670793677
6420	0.0167076098
6421	0.01670755105
6422	0.01670737457
6423	0.01670733518
6424	0.01670726875
6425	0.01670700553
6426	0.01670699743
6427	0.0167066747
6428	0.01670661151
6429	0.01670659877
6430	0.0167061135
6431	0.01670607697
6432	0.01670599192
6433	0.01670576609
6434	0.01670553346
6435	0.01670491651
6436	0.01670482611
6437	0.01670454284
6438	0.01670420336
6439	0.01670409391
6440	0.01670404722
6441	0.0167034874
6442	0.01670336884
6443	0.01670330011
6444	0.01670329288
6445	0.0167030956
