iter	Passed	Remaining
4794	17467	18960
4795	17470	18956
4796	17474	18953
4797	17478	18949
4798	17480	18945
4799	17483	18940
4800	17487	18937
4801	17490	18932
4802	17494	18929
4803	17497	18924
4804	17500	18921
4805	17503	18916
4806	17506	18912
4807	17509	18908
4808	17514	18905
4809	17517	18901
4810	17520	18896
4811	17523	18892
4812	17526	18888
4813	17529	18884
4814	17532	18879
4815	17534	18874
4816	17537	18870
4817	17541	18866
4818	17544	18862
4819	17547	18857
4820	17550	18853
4821	17553	18849
4822	17556	18844
4823	17559	18840
4824	17562	18836
4825	17566	18833
4826	17569	18829
4827	17572	18824
4828	17575	18820
4829	17578	18815
4830	17583	18813
4831	17586	18808
4832	17589	18804
4833	17591	18800
4834	17596	18797
4835	17601	18795
4836	17604	18791
4837	17608	18787
4838	17615	18787
4839	17619	18784
4840	17624	18781
4841	17627	18778
4842	17630	18773
4843	17635	18770
4844	17638	18766
4845	17641	18762
4846	17644	18758
4847	17647	18753
4848	17649	18749
4849	17653	18745
4850	17655	18740
4851	17658	18736
4852	17662	18732
4853	17666	18729
4854	17669	18725
4855	17673	18721
4856	17677	18718
4857	17681	18714
4858	17684	18710
4859	17687	18706
4860	17690	18702
4861	17693	18697
4862	17696	18693
4863	17699	18689
4864	17703	18686
4865	17706	18681
4866	17709	18677
4867	17712	18672
4868	17717	18671
4869	17720	18666
4870	17723	18662
4871	17727	18659
4872	17730	18654
4873	17733	18650
4874	17736	18645
4875	17739	18642
4876	17742	18637
4877	17746	18634
4878	17749	18629
4879	17753	18627
4880	17757	18623
4881	17760	18619
4882	17764	18615
4883	17773	18617
4884	17778	18615
4885	17783	18613
4886	17786	18609
4887	17789	18605
4888	17793	18600
4889	17798	18598
4890	17800	18594
4891	17803	18589
4892	17806	18585
4893	17810	18582
4894	17815	18579
4895	17818	18575
4896	17825	18575
4897	17829	18571
4898	17833	18568
4899	17836	18564
4900	17839	18560
4901	17842	18555
4902	17845	18551
4903	17848	18547
4904	17851	18542
4905	17854	18538
4906	17857	18534
4907	17860	18529
4908	17864	18527
4909	17868	18523
4910	17871	18519
4911	17876	18516
4912	17879	18512
4913	17881	18507
4914	17884	18503
4915	17888	18499
4916	17891	18495
4917	17894	18491
4918	17897	18487
4919	17900	18483
4920	17903	18478
4921	17906	18474
4922	17909	18469
4923	17912	18465
4924	17917	18462
4925	17920	18458
4926	17923	18454
4927	17928	18452
4928	17931	18447
4929	17934	18443
4930	17938	18440
4931	17945	18440
4932	17948	18435
4933	17951	18431
4934	17957	18430
4935	17960	18426
4936	17964	18422
4937	17967	18418
4938	17972	18416
4939	17975	18412
4940	17978	18407
4941	17982	18404
4942	17985	18400
4943	17988	18395
4944	17991	18391
4945	17993	18386
4946	17997	18383
4947	18000	18379
4948	18003	18374
4949	18006	18370
4950	18010	18367
4951	18014	18363
4952	18017	18359
4953	18020	18355
4954	18023	18350
4955	18026	18346
4956	18029	18341
4957	18032	18337
4958	18036	18334
4959	18039	18330
4960	18043	18326
4961	18045	18322
4962	18049	18319
4963	18053	18315
4964	18056	18310
4965	18058	18306
4966	18062	18302
4967	18065	18298
4968	18068	18293
4969	18071	18289
4970	18076	18287
4971	18079	18283
4972	18083	18279
4973	18085	18275
4974	18089	18270
4975	18093	18267
4976	18096	18263
4977	18101	18261
4978	18105	18258
4979	18108	18253
4980	18111	18250
4981	18117	18247
4982	18120	18243
4983	18122	18239
4984	18125	18234
4985	18129	18231
4986	18133	18227
4987	18135	18223
4988	18138	18218
4989	18141	18214
4990	18146	18211
4991	18148	18207
4992	18151	18202
4993	18154	18198
4994	18158	18195
4995	18161	18190
4996	18164	18186
4997	18167	18182
4998	18173	18181
4999	18176	18176
5000	18180	18173
5001	18183	18169
5002	18188	18167
5003	18192	18162
5004	18195	18158
5005	18201	18157
5006	18208	18157
5007	18211	18153
5008	18215	18149
5009	18219	18146
5010	18222	18142
5011	18226	18139
5012	18229	18135
5013	18233	18131
5014	18235	18126
5015	18240	18124
5016	18244	18120
5017	18247	18116
5018	18250	18112
5019	18253	18107
5020	18256	18103
5021	18258	18098
5022	18261	18094
5023	18266	18091
5024	18272	18090
5025	18278	18089
5026	18284	18087
5027	18288	18085
5028	18292	18081
5029	18296	18078
5030	18299	18073
5031	18302	18069
5032	18307	18067
5033	18311	18064
5034	18316	18061
5035	18322	18060
5036	18325	18056
5037	18329	18052
5038	18333	18049
5039	18337	18045
5040	18340	18042
5041	18343	18038
5042	18348	18036
5043	18350	18030
5044	18353	18026
5045	18357	18022
5046	18361	18019
5047	18365	18015
5048	18368	18011
5049	18371	18007
5050	18374	18003
5051	18378	18000
5052	18383	17998
5053	18387	17995
5054	18391	17991
5055	18395	17987
5056	18398	17983
5057	18402	17980
5058	18405	17976
5059	18408	17972
5060	18411	17967
5061	18415	17964
5062	18418	17960
5063	18421	17956
5064	18425	17952
5065	18429	17949
5066	18435	17947
5067	18442	17947
5068	18446	17944
5069	18449	17940
5070	18453	17936
5071	18456	17932
5072	18459	17927
5073	18461	17923
5074	18465	17919
5075	18468	17915
5076	18471	17910
5077	18473	17906
5078	18477	17902
5079	18482	17899
5080	18485	17896
5081	18488	17892
5082	18491	17888
5083	18496	17885
5084	18499	17880
5085	18502	17876
5086	18505	17872
5087	18508	17867
5088	18511	17864
5089	18514	17859
5090	18517	17855
5091	18521	17852
5092	18525	17848
5093	18528	17844
5094	18531	17840
5095	18533	17835
5096	18536	17831
5097	18539	17827
5098	18542	17822
5099	18546	17818
5100	18548	17814
5101	18551	17809
5102	18554	17805
5103	18558	17802
5104	18561	17797
5105	18564	17793
5106	18566	17788
5107	18569	17784
5108	18573	17780
5109	18576	17776
5110	18579	17772
5111	18583	17768
5112	18587	17765
5113	18591	17762
5114	18594	17758
5115	18598	17754
5116	18602	17751
5117	18605	17747
5118	18609	17744
5119	18613	17740
5120	18616	17736
5121	18618	17731
5122	18621	17727
5123	18625	17724
5124	18628	17719
5125	18630	17715
5126	18633	17710
5127	18636	17706
5128	18640	17702
5129	18643	17698
5130	18645	17693
5131	18648	17689
5132	18652	17686
5133	18655	17681
5134	18658	17677
5135	18661	17673
5136	18664	17669
5137	18669	17666
5138	18672	17662
5139	18677	17660
5140	18681	17656
5141	18684	17652
5142	18687	17647
5143	18690	17643
5144	18695	17641
5145	18699	17638
5146	18704	17636
5147	18707	17631
5148	18711	17628
5149	18713	17623
5150	18717	17619
5151	18721	17616
5152	18723	17612
5153	18726	17607
5154	18729	17603
5155	18732	17598
5156	18735	17594
5157	18738	17590
5158	18741	17586
5159	18745	17582
5160	18747	17578
5161	18751	17574
5162	18754	17570
5163	18759	17567
5164	18762	17563
5165	18765	17559
5166	18768	17555
5167	18772	17552
5168	18775	17548
5169	18779	17544
5170	18783	17541
5171	18786	17537
5172	18790	17533
5173	18793	17529
5174	18798	17527
5175	18801	17522
5176	18804	17518
5177	18807	17514
5178	18810	17510
5179	18814	17506
5180	18817	17502
5181	18820	17498
5182	18824	17495
5183	18827	17491
5184	18830	17486
5185	18833	17482
5186	18835	17477
5187	18840	17474
5188	18842	17470
5189	18845	17465
5190	18848	17461
5191	18851	17457
5192	18854	17453
5193	18857	17448
5194	18860	17444
5195	18862	17439
5196	18867	17437
5197	18870	17433
5198	18873	17428
5199	18876	17424
5200	18882	17422
5201	18886	17419
5202	18889	17415
5203	18893	17412
5204	18896	17407
5205	18899	17403
5206	18902	17399
5207	18905	17395
5208	18908	17391
5209	18912	17387
5210	18915	17384
5211	18921	17382
5212	18925	17378
5213	18929	17375
5214	18931	17370
5215	18935	17367
5216	18938	17363
5217	18941	17359
5218	18944	17354
5219	18947	17350
5220	18950	17346
5221	18953	17341
5222	18956	17337
5223	18960	17334
5224	18963	17330
5225	18966	17325
5226	18969	17321
5227	18972	17317
5228	18975	17313
5229	18979	17310
5230	18983	17307
5231	18988	17304
5232	18991	17300
5233	18994	17296
5234	18998	17292
5235	19001	17289
5236	19005	17285
5237	19008	17281
5238	19012	17277
5239	19015	17273
5240	19017	17268
5241	19020	17264
5242	19023	17260
5243	19027	17256
5244	19030	17252
5245	19033	17248
5246	19036	17243
5247	19038	17239
5248	19042	17235
5249	19045	17231
5250	19048	17227
5251	19050	17222
5252	19054	17219
5253	19058	17215
5254	19060	17210
5255	19063	17206
5256	19067	17203
5257	19071	17199
5258	19074	17195
5259	19078	17192
5260	19084	17190
5261	19090	17189
5262	19096	17188
5263	19101	17185
5264	19104	17180
5265	19107	17176
5266	19110	17172
5267	19113	17168
5268	19116	17164
5269	19122	17162
5270	19126	17159
5271	19132	17158
5272	19137	17155
5273	19140	17151
5274	19144	17148
5275	19147	17144
5276	19150	17140
5277	19153	17135
5278	19156	17131
5279	19162	17129
5280	19165	17125
5281	19168	17121
5282	19171	17117
5283	19174	17113
5284	19177	17109
5285	19180	17105
5286	19183	17101
5287	19189	17099
5288	19192	17094
5289	19195	17091
5290	19198	17086
5291	19202	17083
5292	19205	17078
5293	19207	17074
5294	19210	17070
5295	19216	17068
5296	19218	17063
5297	19221	17059
5298	19224	17055
5299	19228	17051
5300	19231	17047
5301	19234	17042
5302	19236	17038
5303	19243	17037
5304	19247	17033
5305	19250	17030
5306	19254	17026
5307	19257	17022
5308	19261	17019
5309	19264	17014
5310	19268	17011
5311	19271	17007
5312	19275	17004
5313	19277	16999
5314	19283	16997
5315	19286	16993
5316	19290	16989
5317	19293	16986
5318	19296	16982
5319	19299	16977
5320	19302	16973
5321	19305	16969
5322	19309	16966
5323	19312	16961
5324	19315	16957
5325	19318	16953
5326	19322	16950
5327	19325	16946
5328	19328	16941
5329	19331	16937
5330	19336	16935
5331	19340	16931
5332	19343	16927
5333	19347	16924
5334	19350	16920
5335	19354	16916
5336	19357	16912
5337	19362	16910
5338	19365	16906
5339	19368	16902
5340	19371	16897
5341	19374	16894
5342	19377	16889
5343	19381	16886
5344	19384	16881
5345	19389	16880
5346	19392	16875
5347	19395	16871
5348	19398	16867
5349	19401	16863
5350	19409	16863
5351	19413	16859
5352	19417	16856
5353	19420	16852
5354	19423	16848
5355	19426	16844
5356	19431	16841
5357	19435	16838
5358	19439	16835
5359	19447	16834
5360	19450	16830
5361	19453	16826
5362	19457	16823
5363	19459	16818
5364	19462	16814
5365	19465	16810
5366	19469	16806
5367	19472	16802
5368	19475	16798
5369	19478	16794
5370	19480	16789
5371	19501	16800
5372	19505	16796
5373	19509	16793
5374	19513	16790
5375	19516	16786
5376	19520	16782
5377	19523	16778
5378	19527	16776
5379	19530	16771
5380	19533	16767
5381	19537	16763
5382	19540	16759
5383	19543	16755
5384	19546	16751
5385	19549	16746
5386	19552	16743
5387	19556	16740
5388	19560	16736
5389	19565	16734
5390	19572	16733
5391	19579	16732
5392	19583	16729
5393	19587	16725
5394	19593	16724
5395	19597	16720
5396	19601	16717
5397	19605	16714
5398	19609	16710
5399	19611	16706
5400	19615	16702
5401	19618	16698
5402	19623	16696
5403	19627	16692
5404	19632	16690
5405	19636	16686
5406	19638	16682
5407	19641	16678
5408	19645	16674
5409	19649	16670
5410	19652	16666
5411	19654	16662
5412	19659	16659
5413	19661	16654
5414	19664	16650
5415	19667	16646
5416	19670	16642
5417	19673	16637
5418	19676	16633
5419	19679	16629
5420	19682	16625
5421	19688	16624
5422	19692	16620
5423	19695	16616
5424	19700	16613
5425	19703	16609
5426	19706	16605
5427	19711	16602
5428	19714	16598
5429	19717	16594
5430	19720	16590
5431	19723	16586
5432	19726	16582
5433	19729	16578
5434	19732	16574
5435	19736	16570
5436	19740	16567
5437	19744	16563
5438	19746	16559
5439	19750	16555
5440	19754	16552
5441	19756	16547
5442	19759	16543
5443	19764	16540
5444	19767	16536
5445	19770	16532
5446	19773	16528
5447	19776	16524
5448	19780	16520
5449	19783	16516
5450	19788	16513
5451	19792	16510
5452	19796	16507
5453	19800	16503
5454	19805	16501
5455	19809	16498
5456	19812	16494
5457	19816	16490
5458	19819	16486
5459	19823	16483
5460	19827	16479
5461	19831	16476
5462	19835	16472
5463	19838	16469
5464	19841	16465
5465	19845	16462
5466	19849	16458
5467	19852	16454
5468	19857	16451
5469	19860	16447
5470	19863	16443
5471	19867	16439
5472	19871	16436
5473	19874	16432
5474	19878	16429
5475	19881	16425
5476	19886	16422
5477	19889	16418
5478	19894	16416
5479	19900	16414
5480	19904	16411
5481	19908	16407
5482	19915	16406
5483	19917	16402
5484	19920	16397
5485	19923	16393
5486	19929	16391
5487	19932	16387
5488	19936	16383
5489	19942	16382
5490	19947	16379
5491	19949	16375
5492	19954	16372
5493	19957	16368
5494	19960	16364
5495	19963	16360
5496	19967	16357
5497	19971	16353
5498	19974	16349
5499	19977	16344
5500	19980	16341
5501	19984	16337
5502	19987	16333
5503	19990	16329
5504	19994	16326
5505	19997	16322
5506	20001	16318
5507	20004	16314
5508	20008	16310
5509	20010	16306
5510	20014	16302
5511	20017	16298
5512	20020	16294
5513	20023	16290
5514	20025	16285
5515	20028	16281
5516	20031	16277
5517	20035	16273
5518	20037	16269
5519	20040	16264
5520	20043	16260
5521	20046	16256
5522	20051	16253
5523	20056	16251
5524	20062	16249
5525	20064	16244
5526	20067	16240
5527	20070	16236
5528	20074	16233
5529	20077	16229
5530	20080	16225
5531	20085	16222
5532	20088	16218
5533	20091	16214
5534	20094	16210
5535	20098	16206
5536	20102	16202
5537	20105	16198
5538	20108	16195
5539	20112	16191
5540	20115	16187
5541	20118	16183
5542	20121	16178
5543	20125	16175
5544	20128	16171
5545	20131	16167
5546	20134	16163
5547	20137	16159
5548	20140	16155
5549	20144	16151
5550	20146	16147
5551	20149	16143
5552	20152	16138
5553	20155	16134
5554	20158	16130
5555	20161	16126
5556	20165	16122
5557	20168	16118
5558	20171	16114
5559	20173	16110
5560	20176	16106
5561	20179	16101
5562	20182	16097
5563	20186	16093
5564	20189	16089
5565	20193	16086
5566	20196	16082
5567	20201	16080
5568	20208	16078
5569	20211	16075
5570	20215	16071
5571	20221	16069
5572	20225	16066
5573	20229	16063
5574	20234	16060
5575	20237	16056
5576	20240	16052
5577	20242	16047
5578	20247	16044
5579	20249	16040
5580	20252	16035
5581	20255	16031
5582	20259	16028
5583	20262	16023
5584	20265	16019
5585	20267	16015
5586	20270	16011
5587	20273	16007
5588	20276	16002
5589	20279	15998
5590	20282	15994
5591	20286	15991
5592	20289	15987
5593	20292	15983
5594	20295	15979
5595	20300	15975
5596	20303	15971
5597	20307	15968
5598	20309	15964
5599	20313	15960
5600	20316	15956
5601	20318	15951
5602	20321	15947
5603	20325	15944
5604	20329	15940
5605	20332	15936
5606	20335	15932
5607	20338	15928
5608	20341	15924
5609	20344	15920
5610	20347	15915
5611	20350	15911
5612	20353	15907
5613	20356	15903
5614	20359	15899
5615	20362	15895
5616	20366	15892
5617	20369	15888
5618	20372	15884
5619	20375	15880
5620	20380	15877
5621	20385	15874
5622	20389	15871
5623	20395	15869
5624	20398	15865
5625	20404	15863
5626	20407	15859
5627	20410	15855
5628	20413	15851
5629	20416	15847
5630	20419	15843
5631	20422	15838
5632	20425	15834
5633	20428	15830
5634	20431	15826
5635	20434	15822
5636	20437	15818
5637	20440	15814
5638	20443	15810
5639	20447	15806
5640	20449	15802
5641	20452	15797
5642	20455	15793
5643	20458	15789
5644	20461	15785
5645	20464	15781
5646	20467	15777
5647	20470	15773
5648	20474	15769
5649	20476	15765
5650	20479	15761
5651	20483	15757
5652	20486	15753
5653	20489	15749
5654	20492	15745
5655	20495	15741
5656	20498	15737
5657	20502	15733
5658	20507	15731
5659	20510	15727
5660	20514	15723
5661	20517	15719
5662	20520	15715
5663	20524	15712
5664	20527	15707
5665	20530	15704
5666	20533	15699
5667	20536	15696
5668	20540	15692
5669	20543	15688
5670	20546	15684
5671	20551	15681
5672	20554	15677
5673	20558	15674
5674	20562	15670
5675	20565	15666
5676	20568	15662
5677	20570	15658
5678	20574	15654
5679	20577	15650
5680	20580	15646
5681	20584	15642
5682	20587	15638
5683	20592	15636
5684	20596	15632
5685	20601	15630
5686	20607	15628
5687	20611	15625
5688	20614	15621
5689	20620	15619
5690	20623	15615
5691	20626	15611
5692	20629	15607
5693	20633	15603
5694	20636	15599
5695	20639	15595
5696	20644	15592
5697	20647	15588
5698	20650	15584
5699	20653	15580
5700	20656	15576
5701	20659	15572
5702	20662	15568
5703	20665	15564
5704	20668	15560
5705	20671	15556
5706	20674	15552
5707	20677	15547
5708	20680	15543
5709	20683	15539
5710	20687	15536
5711	20690	15532
5712	20693	15528
5713	20696	15524
5714	20699	15520
5715	20705	15518
5716	20709	15515
5717	20713	15511
5718	20716	15507
5719	20721	15505
5720	20724	15500
5721	20727	15496
5722	20730	15492
5723	20734	15489
5724	20737	15484
5725	20739	15480
5726	20742	15476
5727	20746	15473
5728	20749	15468
5729	20752	15464
5730	20755	15460
5731	20758	15456
5732	20764	15454
5733	20767	15450
5734	20769	15446
5735	20772	15441
5736	20776	15438
5737	20779	15434
5738	20782	15430
5739	20785	15425
5740	20787	15421
5741	20791	15417
5742	20794	15413
5743	20797	15409
5744	20799	15405
5745	20805	15403
5746	20810	15400
5747	20813	15396
5748	20818	15393
5749	20821	15389
5750	20824	15385
5751	20827	15381
5752	20830	15377
5753	20834	15374
5754	20837	15369
5755	20839	15365
5756	20843	15361
5757	20846	15358
5758	20850	15354
5759	20854	15350
5760	20860	15349
5761	20867	15348
5762	20872	15345
5763	20876	15342
5764	20880	15339
5765	20884	15335
5766	20887	15331
5767	20890	15327
5768	20894	15324
5769	20897	15320
5770	20900	15315
5771	20904	15312
5772	20907	15308
5773	20912	15305
5774	20915	15301
5775	20918	15297
5776	20922	15294
5777	20925	15290
5778	20929	15287
5779	20932	15283
5780	20936	15279
5781	20939	15275
5782	20942	15271
5783	20945	15267
5784	20950	15264
5785	20953	15260
5786	20956	15256
5787	20959	15252
5788	20965	15250
5789	20968	15246
5790	20971	15242
5791	20974	15238
5792	20978	15234
5793	20981	15230
5794	20984	15226
5795	20987	15222
5796	20991	15219
5797	20994	15215
5798	20996	15210
5799	21005	15210
5800	21009	15207
5801	21014	15204
5802	21018	15201
5803	21021	15197
5804	21025	15193
5805	21032	15193
5806	21037	15190
5807	21041	15187
5808	21048	15185
5809	21053	15182
5810	21056	15178
5811	21060	15175
5812	21063	15171
5813	21067	15168
5814	21072	15165
5815	21076	15162
5816	21081	15159
5817	21089	15159
5818	21093	15155
5819	21098	15153
5820	21102	15150
5821	21106	15146
5822	21113	15145
5823	21116	15141
5824	21119	15137
5825	21125	15135
5826	21128	15130
5827	21131	15127
5828	21134	15123
5829	21138	15119
5830	21141	15115
5831	21145	15111
5832	21148	15107
5833	21151	15104
5834	21154	15100
5835	21158	15096
5836	21160	15092
5837	21164	15088
5838	21169	15085
5839	21172	15081
5840	21176	15078
5841	21178	15073
5842	21183	15070
5843	21186	15066
5844	21188	15062
5845	21193	15059
5846	21197	15056
5847	21200	15052
5848	21203	15048
5849	21212	15048
5850	21215	15044
5851	21218	15040
5852	21223	15037
5853	21226	15033
5854	21229	15029
5855	21232	15025
5856	21237	15022
5857	21242	15019
5858	21246	15016
5859	21251	15013
5860	21255	15010
5861	21258	15006
5862	21262	15002
5863	21265	14999
5864	21268	14994
5865	21271	14990
5866	21274	14986
5867	21278	14983
5868	21281	14979
5869	21285	14976
5870	21291	14974
5871	21298	14972
5872	21304	14970
5873	21310	14968
5874	21318	14968
5875	21325	14966
5876	21332	14966
5877	21338	14963
5878	21343	14961
5879	21348	14958
5880	21351	14954
5881	21354	14950
5882	21360	14948
5883	21364	14944
5884	21368	14941
5885	21376	14941
5886	21380	14937
5887	21383	14933
5888	21389	14931
5889	21392	14927
5890	21396	14924
5891	21399	14919
5892	21403	14916
5893	21406	14912
5894	21409	14908
5895	21415	14906
5896	21419	14903
5897	21422	14899
5898	21426	14895
5899	21431	14893
5900	21435	14889
5901	21438	14885
5902	21441	14881
5903	21444	14877
5904	21447	14873
5905	21450	14869
5906	21453	14865
5907	21458	14862
5908	21461	14858
5909	21464	14854
5910	21467	14850
5911	21470	14846
5912	21473	14842
5913	21476	14838
5914	21479	14833
5915	21482	14830
5916	21485	14826
5917	21488	14821
5918	21491	14817
5919	21496	14815
5920	21499	14811
5921	21502	14807
5922	21507	14804
5923	21510	14800
5924	21513	14796
5925	21516	14792
5926	21520	14789
5927	21526	14786
5928	21529	14782
5929	21536	14781
5930	21539	14777
5931	21542	14773
5932	21545	14769
5933	21549	14765
5934	21552	14761
5935	21555	14757
5936	21557	14753
5937	21561	14749
5938	21564	14745
5939	21567	14741
5940	21570	14737
5941	21574	14734
5942	21579	14731
5943	21582	14727
5944	21585	14722
5945	21589	14719
5946	21592	14715
5947	21595	14711
5948	21598	14707
5949	21601	14703
5950	21605	14699
5951	21608	14695
5952	21610	14691
5953	21615	14688
5954	21619	14685
5955	21622	14681
5956	21625	14677
5957	21629	14674
5958	21633	14670
5959	21636	14666
5960	21639	14662
5961	21643	14658
5962	21646	14654
5963	21649	14650
5964	21651	14646
5965	21655	14642
5966	21659	14638
5967	21661	14634
5968	21665	14631
5969	21669	14627
5970	21675	14625
5971	21679	14622
5972	21683	14619
5973	21688	14616
5974	21693	14613
5975	21700	14612
5976	21704	14608
5977	21707	14604
5978	21711	14601
5979	21714	14597
5980	21717	14593
5981	21721	14589
5982	21729	14589
5983	21732	14584
5984	21734	14580
5985	21739	14577
5986	21742	14573
5987	21745	14569
5988	21748	14565
5989	21751	14561
5990	21754	14557
5991	21757	14553
5992	21760	14549
5993	21763	14545
5994	21766	14541
5995	21769	14537
5996	21772	14533
5997	21775	14529
5998	21778	14525
5999	21781	14521
6000	21784	14517
6001	21787	14513
6002	21791	14509
6003	21793	14505
6004	21797	14501
6005	21800	14497
6006	21803	14493
6007	21806	14489
6008	21809	14485
6009	21812	14480
6010	21817	14478
6011	21821	14474
6012	21827	14472
6013	21830	14468
6014	21833	14464
6015	21836	14460
6016	21838	14456
6017	21841	14452
6018	21845	14448
6019	21848	14444
6020	21851	14440
6021	21855	14437
6022	21862	14435
6023	21865	14431
6024	21869	14428
6025	21873	14424
6026	21876	14420
6027	21878	14416
6028	21883	14413
6029	21886	14409
6030	21889	14405
6031	21892	14401
6032	21896	14398
6033	21899	14394
6034	21902	14390
6035	21905	14385
6036	21909	14382
6037	21912	14378
6038	21915	14374
6039	21918	14370
6040	21921	14366
6041	21925	14362
6042	21928	14359
6043	21931	14355
6044	21937	14353
6045	21941	14349
6046	21944	14345
6047	21946	14340
6048	21949	14336
6049	21953	14332
6050	21955	14328
6051	21958	14324
6052	21962	14321
6053	21965	14316
6054	21967	14312
6055	21970	14308
6056	21974	14304
6057	21977	14301
6058	21980	14297
6059	21984	14293
6060	21988	14289
6061	21991	14285
6062	21994	14282
6063	21997	14278
6064	22001	14274
6065	22004	14270
6066	22007	14266
6067	22011	14263
6068	22016	14260
6069	22020	14256
6070	22024	14253
6071	22030	14251
6072	22033	14247
6073	22036	14243
6074	22040	14239
6075	22042	14235
6076	22045	14231
6077	22048	14227
6078	22051	14223
6079	22057	14221
6080	22060	14217
6081	22063	14213
6082	22066	14209
6083	22069	14205
6084	22072	14201
6085	22075	14196
6086	22078	14193
6087	22081	14189
6088	22084	14185
6089	22087	14181
6090	22090	14176
6091	22094	14173
6092	22096	14169
6093	22100	14165
6094	22102	14161
6095	22105	14156
6096	22108	14152
6097	22111	14148
6098	22114	14144
6099	22117	14140
6100	22121	14137
6101	22124	14133
6102	22128	14129
6103	22131	14125
6104	22135	14122
6105	22138	14118
6106	22141	14114
6107	22144	14110
6108	22147	14106
6109	22150	14102
6110	22152	14098
6111	22155	14093
6112	22158	14089
6113	22162	14085
6114	22164	14081
6115	22167	14077
6116	22171	14073
6117	22177	14071
6118	22180	14067
6119	22183	14063
6120	22187	14060
6121	22191	14057
6122	22194	14053
6123	22197	14049
6124	22200	14045
6125	22204	14041
6126	22207	14037
6127	22210	14033
6128	22213	14029
6129	22217	14026
6130	22220	14022
6131	22223	14018
6132	22226	14014
6133	22230	14010
6134	22233	14006
6135	22237	14003
6136	22240	13999
6137	22244	13995
6138	22246	13991
6139	22249	13987
6140	22252	13983
6141	22255	13979
6142	22258	13975
6143	22261	13971
6144	22264	13967
6145	22267	13963
6146	22270	13959
6147	22273	13955
6148	22276	13951
6149	22279	13947
6150	22282	13943
6151	22285	13939
6152	22288	13935
6153	22291	13931
6154	22294	13927
6155	22298	13923
6156	22301	13919
6157	22303	13915
6158	22307	13911
6159	22310	13907
6160	22313	13903
6161	22316	13899
6162	22319	13895
6163	22322	13891
6164	22325	13887
6165	22328	13883
6166	22331	13879
6167	22335	13876
6168	22340	13873
6169	22342	13868
6170	22345	13865
6171	22350	13862
6172	22353	13858
6173	22357	13854
6174	22360	13850
6175	22364	13847
6176	22367	13843
6177	22370	13839
6178	22373	13835
6179	22379	13833
6180	22381	13828
6181	22384	13824
6182	22388	13821
6183	22391	13817
6184	22395	13814
6185	22399	13810
6186	22404	13807
6187	22408	13804
6188	22411	13800
6189	22414	13796
6190	22418	13792
6191	22421	13788
6192	22424	13785
6193	22428	13781
6194	22432	13777
6195	22435	13774
6196	22438	13770
6197	22441	13766
6198	22444	13762
6199	22447	13758
6200	22450	13754
6201	22453	13749
6202	22458	13747
6203	22461	13743
6204	22464	13739
6205	22467	13735
6206	22470	13731
6207	22473	13727
6208	22476	13723
6209	22478	13718
6210	22482	13715
6211	22485	13711
6212	22487	13707
6213	22490	13703
6214	22494	13699
6215	22497	13695
6216	22500	13691
6217	22504	13687
6218	22508	13684
6219	22511	13680
6220	22514	13676
6221	22517	13672
6222	22522	13669
6223	22525	13665
6224	22529	13662
6225	22533	13659
6226	22538	13656
6227	22542	13652
6228	22546	13649
6229	22551	13646
6230	22554	13642
6231	22557	13638
6232	22561	13635
6233	22564	13631
6234	22568	13627
6235	22571	13624
6236	22576	13621
6237	22579	13617
6238	22582	13613
6239	22586	13609
6240	22590	13606
6241	22594	13602
6242	22597	13599
6243	22603	13596
6244	22607	13593
6245	22611	13590
6246	22617	13587
6247	22623	13585
6248	22626	13581
6249	22630	13578
6250	22636	13575
6251	22640	13572
6252	22644	13569
6253	22648	13565
6254	22651	13561
6255	22655	13558
6256	22659	13554
6257	22663	13551
6258	22667	13548
6259	22671	13544
6260	22675	13541
6261	22679	13537
6262	22682	13534
6263	22685	13530
6264	22688	13526
6265	22691	13522
6266	22694	13518
6267	22698	13515
6268	22702	13511
6269	22706	13507
6270	22709	13503
6271	22712	13499
6272	22714	13495
6273	22717	13491
6274	22720	13487
6275	22725	13484
6276	22728	13480
6277	22731	13476
6278	22735	13473
6279	22739	13470
6280	22743	13466
6281	22746	13462
6282	22749	13458
6283	22752	13454
6284	22755	13450
6285	22758	13446
6286	22761	13442
6287	22765	13439
6288	22768	13435
6289	22771	13431
6290	22773	13426
6291	22777	13423
6292	22780	13419
6293	22783	13415
6294	22786	13411
6295	22789	13407
6296	22794	13404
6297	22796	13400
6298	22799	13396
6299	22802	13392
6300	22806	13388
6301	22809	13384
6302	22812	13380
6303	22815	13376
6304	22822	13375
6305	22832	13374
6306	22837	13372
6307	22843	13370
6308	22847	13366
6309	22851	13363
6310	22854	13359
6311	22857	13355
6312	22860	13351
6313	22863	13347
6314	22866	13343
6315	22868	13339
6316	22872	13335
6317	22875	13331
6318	22878	13327
6319	22881	13323
6320	22885	13320
6321	22889	13316
6322	22892	13312
6323	22897	13309
6324	22900	13305
6325	22903	13301
6326	22906	13297
6327	22909	13293
6328	22912	13289
6329	22915	13285
6330	22918	13281
6331	22921	13277
6332	22926	13275
6333	22929	13270
6334	22932	13267
6335	22935	13263
6336	22939	13259
6337	22943	13256
6338	22947	13253
6339	22951	13249
6340	22954	13245
6341	22957	13241
6342	22960	13237
6343	22964	13234
6344	22967	13230
6345	22970	13226
6346	22973	13222
6347	22977	13218
